Date,Sector,Close
2024-03-01,Pharma,101.30415592076723
2024-03-04,Pharma,101.98842324756721
2024-03-05,Pharma,101.03018023809169
2024-03-06,Pharma,100.01344757127886
2024-03-07,Pharma,100.48106369832928
2024-03-08,Pharma,100.77003491712702
2024-03-11,Pharma,101.02235732079234
2024-03-12,Pharma,101.35286061795634
2024-03-13,Pharma,100.85215744168205
2024-03-14,Pharma,101.08996981186284
2024-03-15,Pharma,101.37752829659638
2024-03-18,Pharma,100.84886361198721
2024-03-19,Pharma,102.40457795743447
2024-03-20,Pharma,102.84396152871966
2024-03-21,Pharma,101.91523654120131
2024-03-22,Pharma,102.50149669007908
2024-03-25,Pharma,101.75349679846664
2024-03-26,Pharma,102.4450824325221
2024-03-27,Pharma,103.44584433051732
2024-03-28,Pharma,102.81839784989042
2024-03-29,Pharma,103.6622293699012
2024-04-01,Pharma,104.05637881360703
2024-04-02,Pharma,104.79273183034152
2024-04-03,Pharma,106.43528914320814
2024-04-04,Pharma,106.27956314714717
2024-04-05,Pharma,105.69184892651178
2024-04-08,Pharma,104.99257945326357
2024-04-09,Pharma,104.35984353368602
2024-04-10,Pharma,104.34765287680779
2024-04-11,Pharma,104.68461396601742
2024-04-12,Pharma,104.96867842912691
2024-04-15,Pharma,105.71578942810164
2024-04-16,Pharma,105.77964336492715
2024-04-17,Pharma,107.06256771701337
2024-04-18,Pharma,106.8894202798294
2024-04-19,Pharma,109.26892343220796
2024-04-22,Pharma,109.87048587405978
2024-04-23,Pharma,109.17201057944419
2024-04-24,Pharma,108.29130468771172
2024-04-25,Pharma,108.76343087863569
2024-04-26,Pharma,108.62337596042913
2024-04-29,Pharma,109.2981448012549
2024-04-30,Pharma,109.76658582898386
2024-05-01,Pharma,109.7575156731625
2024-05-02,Pharma,109.06885863273645
2024-05-03,Pharma,107.80161179965717
2024-05-06,Pharma,107.47043235335323
2024-05-07,Pharma,108.26046795907259
2024-05-08,Pharma,108.50002130446528
2024-05-09,Pharma,107.4729698428771
2024-05-10,Pharma,107.67560447516948
2024-05-13,Pharma,108.06135653162382
2024-05-14,Pharma,107.35130054159796
2024-05-15,Pharma,107.53699691226193
2024-05-16,Pharma,107.64084213692439
2024-05-17,Pharma,106.71042027482503
2024-01-01,Banking,100.41778736034827
2024-01-02,Banking,101.04116544600268
2024-01-03,Banking,102.19611774375201
2024-01-04,Banking,103.33438020028194
2024-01-05,Banking,101.97277472581452
2024-01-08,Banking,101.07763217537509
2024-01-09,Banking,101.65886420764294
2024-01-10,Banking,102.2421684883233
2024-01-11,Banking,102.83010971264454
2024-01-12,Banking,106.853575797246
2024-01-15,Banking,107.52770486728713
2024-01-16,Banking,108.8132691603552
2024-01-17,Banking,109.91663762855582
2024-01-18,Banking,110.69857497237486
2024-01-19,Banking,110.41599555621524
2024-01-22,Banking,111.32026857432187
2024-01-23,Banking,110.52674963103316
2024-01-24,Banking,110.33131777226055
2024-01-25,Banking,109.86200856461785
2024-01-26,Banking,110.01787434378146
2024-01-29,Banking,112.63042322175816
2024-01-30,Banking,110.59489278660254
2024-01-31,Banking,111.42021844405635
2024-02-01,Banking,109.6901790285613
2024-02-02,Banking,109.23833022750118
2024-02-05,Banking,110.49342467476724
2024-02-06,Banking,110.63074592405226
2024-02-07,Banking,109.50480728462597
2024-02-08,Banking,108.78721822067183
2024-02-09,Banking,109.59180603776058
2024-02-12,Banking,108.85713913898726
2024-02-13,Banking,109.15808405051021
2024-02-14,Banking,109.2733242482461
2024-02-15,Banking,108.62686288215303
2024-02-16,Banking,111.02093820606378
2024-02-19,Banking,111.79133361503158
2024-02-20,Banking,109.59447450997011
2024-02-21,Banking,109.86457482114879
2024-02-22,Banking,109.2034246802998
2024-02-23,Banking,110.19983312982194
2024-02-26,Banking,109.39259649842776
2024-02-27,Banking,109.33271888387628
2024-02-28,Banking,109.95043483733365
2024-02-29,Banking,110.96830669885291
2024-03-01,Banking,109.70293908459526
2024-03-04,Banking,109.40180316105419
2024-03-05,Banking,108.94784550851186
2024-03-06,Banking,108.3014260928506
2024-03-07,Banking,110.27841906774745
2024-03-08,Banking,110.79119354754936
2024-03-11,Banking,109.46071988142056
2024-03-12,Banking,110.53109460811321
2024-03-13,Banking,112.94305573873005
2024-03-14,Banking,114.1769193868806
2024-03-15,Banking,112.51065571729693
2024-03-18,Banking,112.0333471801389
2024-03-19,Banking,113.51993015467912
2024-03-20,Banking,112.78469622967549
2024-03-21,Banking,113.35292744125631
2024-03-22,Banking,114.29900957424009
2024-03-25,Banking,113.30811663152905
2024-03-26,Banking,113.30865444163611
2024-03-27,Banking,109.70400322441263
2024-03-28,Banking,108.64603137526743
2024-03-29,Banking,108.43681372108604
2024-04-01,Banking,107.14881948464843
2024-04-02,Banking,108.96221821763592
2024-04-03,Banking,107.46928177949233
2024-04-04,Banking,107.06085069919654
2024-04-05,Banking,107.26505918386759
2024-04-08,Banking,108.87540086589595
2024-04-09,Banking,107.3774254334372
2024-04-10,Banking,108.69082717933622
2024-04-11,Banking,108.76716407431178
2024-04-12,Banking,107.76486524786746
2024-04-15,Banking,108.3275093533617
2024-04-16,Banking,108.60814226931485
2024-04-17,Banking,108.02142275480738
2024-04-18,Banking,108.161636813779
2024-04-19,Banking,107.80977230263554
2024-04-22,Banking,107.99684095745647
2024-04-23,Banking,108.77671927352397
2024-04-24,Banking,110.5672023648174
2024-04-25,Banking,109.26492471874533
2024-04-26,Banking,111.66114098462046
2024-04-29,Banking,109.54841415924284
2024-04-30,Banking,109.44786504319681
2024-05-01,Banking,110.15743438440187
2024-05-02,Banking,110.53306227735824
2024-05-03,Banking,109.91109326668054
2024-05-06,Banking,109.74829048194165
2024-05-07,Banking,109.27307935838274
2024-05-08,Banking,108.6946261874318
2024-05-09,Banking,109.68331478658185
2024-05-10,Banking,110.14071119476168
2024-05-13,Banking,109.44362006532171
2024-05-14,Banking,110.49384090713818
2024-05-15,Banking,110.89968425538828
2024-05-16,Banking,111.86768558916557
2024-05-17,Banking,112.63915741378088
2024-01-01,FMCG,99.45970349235455
2024-01-02,FMCG,99.10947929263128
2024-01-03,FMCG,99.6675702449257
2024-01-04,FMCG,100.13327612216219
2024-01-05,FMCG,100.1586788170524
2024-01-08,FMCG,100.2810017784881
2024-01-09,FMCG,101.21799278900761
2024-01-10,FMCG,100.83933630613764
2024-01-11,FMCG,101.26585459834416
2024-01-12,FMCG,101.16303445798793
2024-01-15,FMCG,101.04935063433061
2024-01-16,FMCG,101.86698518628172
2024-01-17,FMCG,102.49631070532037
2024-01-18,FMCG,103.12098138449556
2024-01-19,FMCG,104.10458556744227
2024-01-22,FMCG,104.16153357526876
2024-01-23,FMCG,104.70043105991293
2024-01-24,FMCG,104.51491579022462
2024-01-25,FMCG,104.7938832897672
2024-01-26,FMCG,104.74033347073043
2024-01-29,FMCG,104.85334533214932
2024-01-30,FMCG,105.33211610608713
2024-01-31,FMCG,104.77095454048231
2024-02-01,FMCG,106.34741280729199
2024-02-02,FMCG,105.64104035208328
2024-02-05,FMCG,104.78541973055428
2024-02-06,FMCG,105.67680583626608
2024-02-07,FMCG,106.30469925218473
2024-02-08,FMCG,106.81164921802902
2024-02-09,FMCG,107.32417621857904
2024-02-12,FMCG,107.35790526541655
2024-02-13,FMCG,106.72655697883202
2024-02-14,FMCG,106.82588011811877
2024-02-15,FMCG,106.36224169946402
2024-02-16,FMCG,107.13079804154569
2024-02-19,FMCG,107.06336973829474
2024-02-20,FMCG,106.48753150500319
2024-02-21,FMCG,106.29056142303719
2024-02-22,FMCG,106.64031266033571
2024-02-23,FMCG,106.26215844744257
2024-02-26,FMCG,105.69306691315477
2024-02-27,FMCG,105.91563648117071
2024-02-28,FMCG,106.13962326783233
2024-02-29,FMCG,105.80543181357483
2024-03-01,FMCG,105.49888510701348
2024-03-04,FMCG,105.71245172881898
2024-03-05,FMCG,104.68317288716196
2024-03-06,FMCG,103.69368174093847
2024-03-07,FMCG,103.21367232864469
2024-03-08,FMCG,103.10074314694226
2024-03-11,FMCG,103.36636705164317
2024-03-12,FMCG,104.47522908423575
2024-03-13,FMCG,105.14424847514177
2024-03-14,FMCG,105.06858985878526
2024-03-15,FMCG,105.0966312516872
2024-03-18,FMCG,104.40113269150757
2024-03-19,FMCG,104.42936359801325
2024-03-20,FMCG,104.26012427773597
2024-03-21,FMCG,104.53735506790012
2024-03-22,FMCG,103.9738342658423
2024-03-25,FMCG,104.39341293833641
2024-03-26,FMCG,105.5552252274139
2024-03-27,FMCG,105.51708590374196
2024-03-28,FMCG,105.85600489012823
2024-03-29,FMCG,106.40973849241453
2024-04-01,FMCG,106.15344602937327
2024-04-02,FMCG,106.36242473199917
2024-04-03,FMCG,106.4143452098544
2024-04-04,FMCG,106.52966991442642
2024-04-05,FMCG,105.99584244258897
2024-04-08,FMCG,106.05642661554894
2024-04-09,FMCG,106.46856062080616
2024-04-10,FMCG,107.59265624328664
2024-04-11,FMCG,108.35816677943035
2024-04-12,FMCG,110.03471437300519
2024-04-15,FMCG,109.48768416940393
2024-04-16,FMCG,110.20003780764578
2024-04-17,FMCG,110.38554789451749
2024-04-18,FMCG,112.12176028962509
2024-04-19,FMCG,111.53221420758919
2024-04-22,FMCG,110.92123483863394
2024-04-23,FMCG,110.50020572586847
2024-04-24,FMCG,108.90156940682314
2024-04-25,FMCG,108.54434120569398
2024-04-26,FMCG,108.01096205972375
2024-04-29,FMCG,108.16787568750334
2024-04-30,FMCG,108.46991196310162
2024-05-01,FMCG,109.93785652818929
2024-05-02,FMCG,110.71324458774482
2024-05-03,FMCG,110.31043375684952
2024-05-06,FMCG,109.66082634572258
2024-05-07,FMCG,110.08230051615982
2024-05-08,FMCG,109.10899327583967
2024-05-09,FMCG,110.55143722833007
2024-05-10,FMCG,111.50837940651488
2024-05-13,FMCG,111.18676364191515
2024-05-14,FMCG,109.89789315956212
2024-05-15,FMCG,110.98336636751993
2024-05-16,FMCG,110.9387755908015
2024-05-17,FMCG,111.94440388343443
